plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources
Initial_000000001	12960000.0	3.85621159906146	8.598933646485218	0.7192940956084469	0.7192940956084469	0.7202940956084469	0.765294095608447	0.5722352764867575	1.0	0.9537254608112625
Initial_000000002	12960000.0	21.27185288111787	1.2930695209475718	0.5625533240699391	0.5625533240699391	0.5635533240699391	0.6085533240699391	0.4468426592559513	0.9213276449176093	0.7447377654265855
Initial_000000003	12960000.0	36.26937281241047	0.362379220499216	0.4275756446883059	0.4275756446883059	0.4285756446883059	0.47357564468830593	0.3388605157506447	1.0	0.5647675262510745
Initial_000000004	12960000.0	11.170891597192506	3.573874914190366	0.6451269361312566	0.6451269361312566	0.6461269361312565	0.6911269361312564	0.48622942252417034	0.8103823708736173	0.8659493008336899
Initial_000000005	12960000.0	29.190773659449714	1.5872888856366518	0.4912830370649526	0.4912830370649526	0.4922830370649526	0.5372830370649526	0.38982642965196207	0.9307779146141215	0.6497107160866035
Initial_000000006	12960000.0	28.90001836406905	2.125216495548401	0.4938998347233785	0.4938998347233785	0.4948998347233785	0.5398998347233785	0.3919198677787028	0.9450398740285467	0.6531997796311714
Initial_000000007	12960000.0	45.683095008214394	8.52435666577039	0.3428521449260705	0.3428521449260705	0.3438521449260705	0.38885214492607056	0.2710817159408564	1.0	0.4518028599014273
Initial_000000008	12960000.0	6.798332536536194	7.043051931518589	0.6928150071711742	0.6928150071711742	0.6938150071711742	0.7388150071711741	0.5510520057369394	1.0	0.9184200095615657
Initial_000000009	12960000.0	21.984324917574394	0.4824472224839571	0.5561410757418304	0.5561410757418304	0.5571410757418304	0.6021410757418304	0.4417128605934643	0.8017545265181862	0.7361881009891073
Initial_000000010	12960000.0	27.38289757722311	6.926918234398087	0.507553921804992	0.507553921804992	0.5085539218049919	0.553553921804992	0.4028431374439936	0.87849658752283	0.6714052290733227
Initial_000000011	12960000.0	38.41196069660732	6.215688235838598	0.4082923537305342	0.4082923537305342	0.4092923537305342	0.4542923537305342	0.3234338829844273	1.0	0.5390564716407122
Initial_000000012	12960000.0	29.996749799732402	2.814513603994583	0.4840292518024084	0.4840292518024084	0.4850292518024084	0.5300292518024085	0.3840234014419267	1.0	0.6400390024032112
Initial_000000013	12960000.0	21.069753614824887	4.468916533642534	0.5643722174665761	0.5643722174665761	0.5653722174665761	0.610372217466576	0.4482977739732608	1.0	0.7471629566221014
