plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources
Initial_000000001	10368000.0	3.85621159906146	8.598933646485218	0.5762352764867575	0.5762352764867575	0.5772352764867575	0.6222352764867576	0.5722352764867575	1.0	0.9537254608112625
Initial_000000002	10368000.0	21.27185288111787	1.2930695209475718	0.4508426592559513	0.4508426592559513	0.4518426592559513	0.49684265925595134	0.4468426592559513	0.9960520847762848	0.7447377654265855
Initial_000000003	10368000.0	36.26937281241047	0.362379220499216	0.3428605157506447	0.3428605157506447	0.3438605157506447	0.38886051575064473	0.3388605157506447	1.0	0.5647675262510745
Initial_000000004	10368000.0	11.170891597192506	3.573874914190366	0.523569580500214	0.523569580500214	0.524569580500214	0.5695695805002139	0.519569580500214	0.8986496893772141	0.8659493008336899
Initial_000000005	10368000.0	29.190773659449714	1.5872888856366518	0.3938264296519621	0.3938264296519621	0.3948264296519621	0.43982642965196206	0.38982642965196207	1.0	0.6497107160866035
Initial_000000006	10368000.0	28.90001836406905	2.125216495548401	0.3959198677787028	0.3959198677787028	0.3969198677787028	0.4419198677787028	0.3919198677787028	1.0	0.6531997796311714
Initial_000000007	10368000.0	45.683095008214394	8.52435666577039	0.2750817159408564	0.2750817159408564	0.2760817159408564	0.32108171594085644	0.2710817159408564	1.0	0.4518028599014273
Initial_000000008	10368000.0	6.798332536536194	7.043051931518589	0.5550520057369394	0.5550520057369394	0.5560520057369394	0.6010520057369393	0.5510520057369394	1.0	0.9184200095615657
Initial_000000009	10368000.0	21.984324917574394	0.4824472224839571	0.4457128605934643	0.4457128605934643	0.4467128605934643	0.49171286059346436	0.4417128605934643	0.8963198867657466	0.7361881009891073
Initial_000000010	10368000.0	27.38289757722311	6.926918234398087	0.4068431374439936	0.4068431374439936	0.4078431374439936	0.45284313744399357	0.4028431374439936	0.9921908157202275	0.6714052290733227
Initial_000000011	10368000.0	38.41196069660732	6.215688235838598	0.3274338829844273	0.3274338829844273	0.32843388298442733	0.37343388298442737	0.3234338829844273	1.0	0.5390564716407122
Initial_000000012	10368000.0	29.996749799732402	2.814513603994583	0.3880234014419267	0.3880234014419267	0.3890234014419267	0.43402340144192675	0.3840234014419267	1.0	0.6400390024032112
Initial_000000013	10368000.0	21.069753614824887	4.468916533642534	0.4522977739732608	0.4522977739732608	0.4532977739732608	0.4982977739732608	0.4482977739732608	1.0	0.7471629566221014
Initial_000000014	10368000.0	24.042792508951617	2.7005585714712788	0.43089189393554833	0.43089189393554833	0.43189189393554833	0.47689189393554837	0.4268918939355483	0.9501817080557238	0.7114864898925806
Initial_000000015	10368000.0	11.05779583247406	3.0416985261189344	0.5243838700061867	0.5243838700061867	0.5253838700061867	0.5703838700061867	0.5203838700061867	0.9044302176696543	0.8673064500103113
Initial_000000016	10368000.0	12.064970154771382	3.5771914789507733	0.4923483271384372	0.4923483271384372	0.4933483271384372	0.5383483271384372	0.5131322148856461	0.948600936711901	0.8552203581427434
Initial_000000017	10368000.0	8.87496749230776	8.699862056580422	0.5401002340553841	0.5401002340553841	0.5411002340553841	0.5861002340553841	0.5361002340553841	1.0	0.8935003900923069
Initial_000000018	10368000.0	1.1931793940450242	4.654552478731031	0.5954091083628757	0.5954091083628757	0.5964091083628758	0.6414091083628757	0.5914091083628757	1.0	0.9856818472714597
Initial_000000019	10368000.0	23.50925789241451	2.7899092348646395	0.43473334317461554	0.43473334317461554	0.43573334317461554	0.48073334317461547	0.43073334317461553	0.968210244192972	0.7178889052910259
Initial_000000020	10368000.0	10.962233082291434	1.4673761823662312	0.5250719218075016	0.5250719218075016	0.5260719218075016	0.5710719218075015	0.5210719218075016	1.0	0.8684532030125027
Initial_000000021	10368000.0	20.836696239886642	9.838043365938933	0.4539757870728162	0.4539757870728162	0.4549757870728162	0.49997578707281626	0.4499757870728162	1.0	0.7499596451213604
Initial_000000022	10368000.0	2.844352171888276	5.0340370093988565	0.5835206643624044	0.5835206643624044	0.5845206643624044	0.6295206643624043	0.5795206643624043	1.0	0.9658677739373407
Initial_000000023	10368000.0	35.947077287644376	6.3866903059768285	0.3451810435289605	0.3451810435289605	0.3461810435289605	0.39118104352896055	0.3411810435289605	1.0	0.5686350725482675
Initial_000000024	10368000.0	16.128213368326143	4.222551766925138	0.4878768637480518	0.4878768637480518	0.4888768637480517	0.5338768637480518	0.4838768637480518	1.0	0.8064614395800863
Initial_000000025	10368000.0	27.933948564736482	7.025142950950495	0.4028755703338973	0.4028755703338973	0.4038755703338973	0.4488755703338973	0.3988755703338973	0.9799116806649927	0.6647926172231622
Initial_000000026	10368000.0	29.111727091471902	9.166569495623376	0.3943955649414023	0.3943955649414023	0.3953955649414023	0.44039556494140236	0.3903955649414023	1.0	0.6506592749023372
Initial_000000027	10368000.0	4.845744408975255	3.437390428436229	0.5691106402553782	0.5691106402553782	0.5701106402553782	0.6151106402553782	0.5651106402553782	1.0	0.9418510670922969
Initial_000000028	10368000.0	7.194570292108332	9.009716791122123	0.55219909389682	0.55219909389682	0.55319909389682	0.59819909389682	0.54819909389682	1.0	0.9136651564947
Initial_000000029	10368000.0	3.3730176222888764	1.8473242181292837	0.5797142731195201	0.5797142731195201	0.5807142731195201	0.62571427311952	0.5757142731195201	1.0	0.9595237885325335
Initial_000000030	10368000.0	0.8262195048071241	5.591443456310224	0.588654556406325	0.588654556406325	0.589654556406325	0.6346545564063251	0.5564645669291338	0.9274409448818898	0.9900853659423146
Initial_000000031	10368000.0	16.714938950772446	0.8885070752855739	0.4836524395544384	0.4836524395544384	0.4846524395544384	0.5296524395544384	0.47965243955443837	1.0	0.7994207325907307
Initial_000000032	10368000.0	18.867589866850388	3.7082529133551265	0.4681533529586772	0.4681533529586772	0.4691533529586772	0.5141533529586773	0.4641533529586772	1.0	0.7735889215977954
Initial_000000033	10368000.0	12.1999898212937	3.537564110041669	0.39027736452621725	0.39027736452621725	0.39127736452621725	0.43627736452621724	0.16457925636007828	0.2742987606001305	0.8536001221444756
Initial_000000034	10368000.0	0.9479300092549103	6.712841406459985	0.5938307926506756	0.5938307926506756	0.5948307926506755	0.6398307926506756	0.5797984588026082	0.9663307646710136	0.9886248398889411
Initial_000000035	10368000.0	32.81832801710468	6.2642945970151604	0.36770803827684634	0.36770803827684634	0.36870803827684634	0.4137080382768463	0.36370803827684633	1.0	0.6061800637947439
Initial_000000036	10368000.0	3.485326183234916	0.8267045375168325	0.5789056514807086	0.5789056514807086	0.5799056514807086	0.6249056514807086	0.5749056514807086	1.0	0.958176085801181
Initial_000000037	10368000.0	35.28784173931048	8.043088931372514	0.3499275394769646	0.3499275394769646	0.3509275394769646	0.3959275394769646	0.3459275394769646	1.0	0.5765458991282744
Initial_000000038	10368000.0	19.803983759270512	0.14764454170164143	0.46141131693325227	0.46141131693325227	0.46241131693325227	0.5074113169332523	0.45741131693325227	1.0	0.7623521948887538
Initial_000000039	10368000.0	25.247191358345095	4.686820152397411	0.4222202222199153	0.4222202222199153	0.4232202222199153	0.4682202222199152	0.4182202222199153	1.0	0.6970337036998588
Initial_000000040	10368000.0	28.16346444520288	0.5763130269645145	0.4012230559945392	0.4012230559945392	0.4022230559945392	0.44722305599453926	0.3972230559945392	1.0	0.6620384266575654
Initial_000000041	10368000.0	47.470909878969394	7.453551281820704	0.26220944887142034	0.26220944887142034	0.26320944887142034	0.3082094488714204	0.25820944887142033	1.0	0.4303490814523673
Initial_000000042	10368000.0	41.05161616444799	5.900615267457318	0.3084283636159745	0.3084283636159745	0.3094283636159745	0.3544283636159745	0.3044283636159745	1.0	0.5073806060266242
Initial_000000043	10368000.0	21.579236576047332	0.7266032285986568	0.4486294966524592	0.4486294966524592	0.4496294966524592	0.49462949665245914	0.4446294966524592	0.9102026554856744	0.741049161087432
Initial_000000044	10368000.0	1.2947564720966032	6.0472910242123445	0.5771274290654979	0.5771274290654979	0.5781274290654979	0.6231274290654979	0.5204764560592782	0.8674607600987969	0.9844629223348408
Initial_000000045	10368000.0	45.6368893002823	9.079131163843336	0.2754143970379675	0.2754143970379675	0.2764143970379675	0.3214143970379675	0.2714143970379675	1.0	0.45235732839661247
Initial_000000046	10368000.0	44.35992507055268	6.287563201074157	0.28460853949202075	0.28460853949202075	0.28560853949202075	0.3306085394920208	0.28060853949202075	1.0	0.46768089915336797
Initial_000000047	10368000.0	31.437538695843937	0.6882325636977993	0.3776497213899236	0.3776497213899236	0.3786497213899236	0.42364972138992363	0.3736497213899236	1.0	0.6227495356498727
Initial_000000048	10368000.0	27.006044364217587	6.343447384435509	0.40955648057763333	0.40955648057763333	0.41055648057763333	0.4555564805776333	0.4055564805776333	1.0	0.6759274676293889
Initial_000000049	10368000.0	2.65084097789714	7.384300153177959	0.5849139449591406	0.5849139449591406	0.5859139449591406	0.6309139449591405	0.5809139449591406	1.0	0.9681899082652343
Initial_000000050	10368000.0	44.850033177348436	2.143679845604943	0.28107976112309124	0.28107976112309124	0.28207976112309124	0.3270797611230913	0.27707976112309124	1.0	0.4617996018718188
Initial_000000051	10368000.0	6.594521191748109	1.8992199253140474	0.4183895855645602	0.4183895855645602	0.4193895855645602	0.4643895855645602	0.5525194474194136	1.0	0.9208657456990227
Initial_000000052	10368000.0	48.11517585958059	5.653091702132106	0.19417805035826485	0.19417805035826485	0.19517805035826485	0.24017805035826484	0.2535707338110198	1.0	0.422617889685033
Initial_000000053	10368000.0	33.620733274587955	5.4793942118474215	0.2724480403172251	0.2724480403172251	0.2734480403172251	0.31844804031722507	0.35793072042296675	1.0	0.5965512007049446
Initial_000000054	10368000.0	42.97806329349807	7.102406263521246	0.22191845821511041	0.22191845821511041	0.22291845821511042	0.2679184582151104	0.29055794428681386	1.0	0.48426324047802316
Initial_000000055	10368000.0	33.11578343932701	4.8915268168572945	0.27517476942763414	0.27517476942763414	0.27617476942763414	0.3211747694276341	0.3615663592368455	1.0	0.6026105987280759
Initial_000000056	10368000.0	40.598680790412324	0.9526585362219631	0.2347671237317735	0.2347671237317735	0.2357671237317735	0.2807671237317735	0.3076894983090313	1.0	0.5128158305150522
