plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources	salinity
Initial_000000001	3240000.0	3.85621159906146	8.598933646485218	0.705198669194067	0.705198669194067	0.706198669194067	0.7511986691940671	0.5158535708292379	0.8597559513820632	0.9537254608112625	NaN
Initial_000000002	3240000.0	21.27185288111787	1.2930695209475718	0.5625533240699391	0.5625533240699391	0.5635533240699391	0.6085533240699391	0.4468426592559513	0.9213276449176093	0.7447377654265855	NaN
Initial_000000003	3240000.0	36.26937281241047	0.362379220499216	0.4275756446883059	0.4275756446883059	0.4285756446883059	0.47357564468830593	0.3388605157506447	1.0	0.5647675262510745	NaN
Initial_000000004	3240000.0	11.170891597192506	3.573874914190366	0.6451269361312566	0.6451269361312566	0.6461269361312565	0.6911269361312564	0.48622942252417034	0.8103823708736173	0.8659493008336899	NaN
Initial_000000005	3240000.0	29.190773659449714	1.5872888856366518	0.4912830370649526	0.4912830370649526	0.4922830370649526	0.5372830370649526	0.38982642965196207	0.9307779146141215	0.6497107160866035	NaN
Initial_000000006	3240000.0	28.90001836406905	2.125216495548401	0.4938998347233785	0.4938998347233785	0.4948998347233785	0.5398998347233785	0.3919198677787028	0.9450398740285467	0.6531997796311714	NaN
Initial_000000007	3240000.0	45.683095008214394	8.52435666577039	0.3428521449260705	0.3428521449260705	0.3438521449260705	0.38885214492607056	0.2710817159408564	1.0	0.4518028599014273	NaN
Initial_000000008	3240000.0	6.798332536536194	7.043051931518589	0.5273984844091271	0.5273984844091271	0.5283984844091271	0.573398484409127	0.17982980759372544	0.2997163459895424	0.9184200095615657	NaN
Initial_000000009	3240000.0	21.984324917574394	0.4824472224839571	0.5561410757418304	0.5561410757418304	0.5571410757418304	0.6021410757418304	0.4417128605934643	0.8017545265181862	0.7361881009891073	NaN
Initial_000000010	3240000.0	27.38289757722311	6.926918234398087	0.48784861663268914	0.48784861663268914	0.48884861663268914	0.5338486166326891	0.32402191675478226	0.5400365279246371	0.6714052290733227	NaN
Initial_000000011	3240000.0	38.41196069660732	6.215688235838598	0.4082923537305342	0.4082923537305342	0.4092923537305342	0.4542923537305342	0.3234338829844273	1.0	0.5390564716407122	NaN
Initial_000000012	3240000.0	29.996749799732402	2.814513603994583	0.4840292518024084	0.4840292518024084	0.4850292518024084	0.5300292518024085	0.3840234014419267	1.0	0.6400390024032112	NaN
Initial_000000013	3240000.0	21.069753614824887	4.468916533642534	0.5643722174665761	0.5643722174665761	0.5653722174665761	0.610372217466576	0.4482977739732608	0.8351161071998133	0.7471629566221014	NaN
Initial_000000014	3240000.0	24.042792508951617	2.7005585714712788	0.5376148674194354	0.5376148674194354	0.5386148674194354	0.5836148674194355	0.4268918939355483	0.8511677737304478	0.7114864898925806	NaN
Initial_000000015	3240000.0	11.05779583247406	3.0416985261189344	0.6473033709758802	0.6473033709758802	0.6483033709758801	0.6933033709758802	0.4916780038787738	0.8194633397979564	0.8673064500103113	NaN
Initial_000000016	3240000.0	12.064970154771382	3.5771914789507733	0.6206313808598487	0.6206313808598487	0.6216313808598487	0.6666313808598487	0.5131322148856461	0.9480442707478078	0.8552203581427434	NaN
Initial_000000017	3240000.0	8.87496749230776	8.699862056580422	0.6741252925692302	0.6741252925692302	0.6751252925692302	0.7201252925692302	0.5361002340553841	1.0	0.8935003900923069	NaN
Initial_000000018	3240000.0	1.1931793940450242	4.654552478731031	0.6356108957816988	0.6356108957816988	0.6366108957816987	0.6816108957816986	0.32691758968638945	0.5448626494773158	0.9856818472714597	NaN
Initial_000000019	3240000.0	23.50925789241451	2.7899092348646395	0.5313765791372387	0.5313765791372387	0.5323765791372387	0.5773765791372386	0.3865729438504924	0.6442882397508207	0.7178889052910259	NaN
Initial_000000020	3240000.0	10.962233082291434	1.4673761823662312	0.5884099683356088	0.5884099683356088	0.5894099683356088	0.6344099683356088	0.5210719218075016	1.0	0.8684532030125027	NaN
Initial_000000021	3240000.0	20.836696239886642	9.838043365938933	0.5664697338410203	0.5664697338410203	0.5674697338410203	0.6124697338410203	0.4499757870728162	1.0	0.7499596451213604	NaN
Initial_000000022	3240000.0	2.844352171888276	5.0340370093988565	0.6735110476514051	0.6735110476514051	0.6745110476514051	0.7195110476514051	0.4244166501878584	0.7073610836464307	0.9658677739373407	NaN
Initial_000000023	3240000.0	35.947077287644376	6.3866903059768285	0.43047630441120066	0.43047630441120066	0.43147630441120066	0.4764763044112007	0.3411810435289605	1.0	0.5686350725482675	NaN
Initial_000000024	3240000.0	16.128213368326143	4.222551766925138	0.6088460796850648	0.6088460796850648	0.6098460796850647	0.6548460796850647	0.4838768637480518	0.9882014773221031	0.8064614395800863	NaN
Initial_000000025	3240000.0	27.933948564736482	7.025142950950495	0.5025944629173716	0.5025944629173716	0.5035944629173716	0.5485944629173716	0.3988755703338973	0.8840799921576316	0.6647926172231622	NaN
Initial_000000026	3240000.0	29.111727091471902	9.166569495623376	0.4919944561767529	0.4919944561767529	0.4929944561767529	0.5379944561767529	0.3903955649414023	0.974010027627136	0.6506592749023372	NaN
Initial_000000027	3240000.0	4.845744408975255	3.437390428436229	0.7103883003192227	0.7103883003192227	0.7113883003192227	0.7563883003192228	0.5651106402553782	0.989803940838288	0.9418510670922969	NaN
