plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources	salinity
Initial_000000001	22680000.0	3.85621159906146	8.598933646485218	1.4716452591750067	1.4716452591750067	1.4726452591750068	1.5176452591750067	0.3094109121027021	0.5156848535045035	0.9537254608112625	NaN
Initial_000000002	22680000.0	21.27185288111787	1.2930695209475718	1.435259612623896	1.435259612623896	1.436259612623896	1.481259612623896	0.27770291012996007	0.4628381835499335	0.7447377654265855	NaN
Initial_000000003	22680000.0	36.26937281241047	0.362379220499216	1.4441571919402396	1.4441571919402396	1.4451571919402397	1.4901571919402397	0.23846162766426235	0.3974360461071039	0.5647675262510745	NaN
Initial_000000006	22680000.0	28.90001836406905	2.125216495548401	1.4736995041701355	1.4736995041701355	1.4746995041701356	1.5196995041701356	0.3232627756750122	0.538771292791687	0.6531997796311714	NaN
Initial_000000007	22680000.0	45.683095008214394	8.52435666577039	1.4937347218199097	1.4937347218199097	1.4947347218199099	1.5397347218199098	0.2710817159408564	0.5636949041221069	0.4518028599014273	NaN
Initial_000000009	22680000.0	21.984324917574394	0.4824472224839571	1.4311260496123317	1.4311260496123317	1.4321260496123316	1.4771260496123315	0.297544143621937	0.4959069060365617	0.7361881009891073	NaN
Initial_000000011	22680000.0	38.41196069660732	6.215688235838598	1.4594524734299232	1.4594524734299232	1.4604524734299233	1.5054524734299233	0.3234338829844273	0.5409445318249915	0.5390564716407122	NaN
Initial_000000012	22680000.0	29.996749799732402	2.814513603994583	1.4036756669453745	1.4036756669453745	1.4046756669453746	1.4496756669453745	0.01624961409096079	0.027082690151601318	0.6400390024032112	NaN
Initial_000000013	22680000.0	21.069753614824887	4.468916533642534	1.4992298453231656	1.4992298453231656	1.5002298453231655	1.5452298453231654	0.3649424534547398	0.6082374224245664	0.7471629566221014	NaN
Initial_000000014	22680000.0	24.042792508951617	2.7005585714712788	1.4855146288916712	1.4855146288916712	1.486514628891671	1.5315146288916712	0.4268918939355483	0.7532120512774282	0.7114864898925806	NaN
Initial_000000015	22680000.0	11.05779583247406	3.0416985261189344	1.4967382298307381	1.4967382298307381	1.497738229830738	1.5427382298307382	0.3985636195083487	0.6642726991805812	0.8673064500103113	NaN
Initial_000000016	22680000.0	12.064970154771382	3.5771914789507733	1.4562618864892765	1.4562618864892765	1.4572618864892763	1.5022618864892767	0.1809230422873438	0.3015384038122397	0.8552203581427434	NaN
Initial_000000017	22680000.0	8.87496749230776	8.699862056580422	1.4782300092250065	1.4782300092250065	1.4792300092250066	1.5242300092250065	0.35899999626641377	0.5983333271106897	0.8935003900923069	NaN
Initial_000000021	22680000.0	20.836696239886642	9.838043365938933	1.4664213079866524	1.4664213079866524	1.4674213079866525	1.5124213079866524	0.2483914722393484	0.4139857870655807	0.7499596451213604	NaN
Initial_000000023	22680000.0	35.947077287644376	6.3866903059768285	1.4540194349980824	1.4540194349980824	1.4550194349980825	1.5000194349980824	0.3411810435289605	0.6186473535423497	0.5686350725482675	NaN
Initial_000000024	22680000.0	16.128213368326143	4.222551766925138	1.479512252835308	1.479512252835308	1.4805122528353079	1.5255122528353078	0.18451185550893978	0.3075197591815663	0.8064614395800863	NaN
Initial_000000025	22680000.0	27.933948564736482	7.025142950950495	1.478390386722222	1.478390386722222	1.4793903867222218	1.5243903867222217	0.26331307732358517	0.438855128872642	0.6647926172231622	NaN
Initial_000000026	22680000.0	29.111727091471902	9.166569495623376	1.4679833685302583	1.4679833685302583	1.4689833685302582	1.5139833685302582	0.3903955649414023	0.7656742633820752	0.6506592749023372	NaN
Initial_000000027	22680000.0	4.845744408975255	3.437390428436229	1.4971376551916797	1.4971376551916797	1.4981376551916796	1.5431376551916798	0.48028928598056514	0.8004821433009419	0.9418510670922969	NaN
