plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources	salinity
Initial_000000001	4536000.0	3.85621159906146	8.598933646485218	0.9349168391906423	0.9349168391906423	0.9359168391906423	0.9809168391906423	0.4608612236196973	0.7681020393661622	0.9537254608112625	NaN
Initial_000000002	4536000.0	21.27185288111787	1.2930695209475718	0.7859746536979147	0.7859746536979147	0.7869746536979147	0.8319746536979148	0.4468426592559513	0.8932329510636435	0.7447377654265855	NaN
Initial_000000003	4536000.0	36.26937281241047	0.362379220499216	0.5970059025636283	0.5970059025636283	0.5980059025636283	0.6430059025636283	0.3388605157506447	1.0	0.5647675262510745	NaN
Initial_000000004	4536000.0	11.170891597192506	3.573874914190366	0.8333988569001809	0.8333988569001809	0.8343988569001808	0.8793988569001807	0.3253373102410062	0.542228850401677	0.8659493008336899	NaN
Initial_000000005	4536000.0	29.190773659449714	1.5872888856366518	0.6861962518909337	0.6861962518909337	0.6871962518909337	0.7321962518909337	0.38982642965196207	0.7988244478119116	0.6497107160866035	NaN
Initial_000000006	4536000.0	28.90001836406905	2.125216495548401	0.6898597686127299	0.6898597686127299	0.6908597686127299	0.73585976861273	0.3919198677787028	0.8297258624997161	0.6531997796311714	NaN
Initial_000000007	4536000.0	45.683095008214394	8.52435666577039	0.4783930028964988	0.4783930028964988	0.4793930028964988	0.5243930028964988	0.2710817159408564	0.8930796827794562	0.4518028599014273	NaN
Initial_000000009	4536000.0	21.984324917574394	0.4824472224839571	0.7758483649691752	0.7758483649691752	0.7768483649691752	0.8218483649691752	0.4417128605934643	0.795186861857448	0.7361881009891073	NaN
Initial_000000010	4536000.0	27.38289757722311	6.926918234398087	0.5149533449253042	0.5149533449253042	0.5159533449253042	0.5609533449253042	0.0013527325196897734	0.0022545541994829555	0.6714052290733227	NaN
Initial_000000011	4536000.0	38.41196069660732	6.215688235838598	0.5700092952227479	0.5700092952227479	0.5710092952227479	0.6160092952227479	0.3234338829844273	1.0	0.5390564716407122	NaN
Initial_000000012	4536000.0	29.996749799732402	2.814513603994583	0.6760409525233718	0.6760409525233718	0.6770409525233718	0.7220409525233719	0.3840234014419267	0.9729160753145993	0.6400390024032112	NaN
