plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources	salinity
Initial_000000001	7128000.0	3.85621159906146	8.598933646485218	1.344275186705674	1.344275186705674	1.345275186705674	1.390275186705674	0.2706349942628354	0.4510583237713923	0.9537254608112625	NaN
Initial_000000002	7128000.0	21.27185288111787	1.2930695209475718	1.232817312953866	1.232817312953866	1.233817312953866	1.278817312953866	0.4468426592559513	0.7532145231236744	0.7447377654265855	NaN
Initial_000000003	7128000.0	36.26937281241047	0.362379220499216	0.9358664183142731	0.9358664183142731	0.9368664183142731	0.9818664183142731	0.3388605157506447	0.8259423024297504	0.5647675262510745	NaN
Initial_000000004	7128000.0	11.170891597192506	3.573874914190366	0.8989628684469141	0.8989628684469141	0.899962868446914	0.9449628684469139	0.005630575010125156	0.009384291683541927	0.8659493008336899	NaN
Initial_000000005	7128000.0	29.190773659449714	1.5872888856366518	1.0507435964920213	1.0507435964920213	1.0517435964920214	1.0967435964920214	0.3100508382000756	0.5167513970001261	0.6497107160866035	NaN
Initial_000000006	7128000.0	28.90001836406905	2.125216495548401	1.0817796363914327	1.0817796363914327	1.0827796363914328	1.1277796363914327	0.3919198677787028	0.6739221569191566	0.6531997796311714	NaN
Initial_000000007	7128000.0	45.683095008214394	8.52435666577039	0.7494747188373553	0.7494747188373553	0.7504747188373553	0.7954747188373553	0.2710817159408564	0.6972706414163898	0.4518028599014273	NaN
Initial_000000009	7128000.0	21.984324917574394	0.4824472224839571	1.2092194416410391	1.2092194416410391	1.2102194416410392	1.2552194416410392	0.40834572490706317	0.6805762081784387	0.7361881009891073	NaN
Initial_000000011	7128000.0	38.41196069660732	6.215688235838598	0.8934431782071753	0.8934431782071753	0.8944431782071753	0.9394431782071754	0.3234338829844273	0.9373772190953684	0.5390564716407122	NaN
Initial_000000012	7128000.0	29.996749799732402	2.814513603994583	1.0600643539652985	1.0600643539652985	1.0610643539652986	1.1060643539652986	0.3840234014419267	0.6622855087851491	0.6400390024032112	NaN
Initial_000000013	7128000.0	21.069753614824887	4.468916533642534	1.1988607773240072	1.1988607773240072	1.199860777324007	1.244860777324007	0.34185298592254515	0.5697549765375752	0.7471629566221014	NaN
Initial_000000014	7128000.0	24.042792508951617	2.7005585714712788	1.1712798188148483	1.1712798188148483	1.1722798188148482	1.2172798188148484	0.4028798755849313	0.6714664593082189	0.7114864898925806	NaN
Initial_000000015	7128000.0	11.05779583247406	3.0416985261189344	1.4003815290089872	1.4003815290089872	1.401381529008987	1.4463815290089872	0.5203838700061867	0.8827576343407244	0.8673064500103113	NaN
Initial_000000016	7128000.0	12.064970154771382	3.5771914789507733	1.2037826430195766	1.2037826430195766	1.2047826430195765	1.2497826430195769	0.15063545933294323	0.25105909888823874	0.8552203581427434	NaN
Initial_000000017	7128000.0	8.87496749230776	8.699862056580422	1.4782300092250065	1.4782300092250065	1.4792300092250066	1.5242300092250065	0.5359176963461844	0.893196160576974	0.8935003900923069	NaN
Initial_000000020	7128000.0	10.962233082291434	1.4673761823662312	1.0463043039646875	1.0463043039646875	1.0473043039646874	1.0923043039646876	0.015920609345246813	0.02653434890874469	0.8684532030125027	NaN
Initial_000000021	7128000.0	20.836696239886642	9.838043365938933	1.2414334144502444	1.2414334144502444	1.2424334144502445	1.2874334144502444	0.4499757870728162	0.7936819862651875	0.7499596451213604	NaN
Initial_000000023	7128000.0	35.947077287644376	6.3866903059768285	0.9422478697046416	0.9422478697046416	0.9432478697046416	0.9882478697046416	0.3411810435289605	1.0	0.5686350725482675	NaN
Initial_000000024	7128000.0	16.128213368326143	4.222551766925138	1.3045633859066892	1.3045633859066892	1.305563385906689	1.350563385906689	0.4244186239797869	0.7073643732996449	0.8064614395800863	NaN
Initial_000000025	7128000.0	27.933948564736482	7.025142950950495	1.0942012549197149	1.0942012549197149	1.0952012549197148	1.1402012549197147	0.37838147803024874	0.6306357967170813	0.6647926172231622	NaN
Initial_000000026	7128000.0	29.111727091471902	9.166569495623376	1.0775878035888564	1.0775878035888564	1.0785878035888563	1.1235878035888562	0.3903955649414023	0.7791166380789022	0.6506592749023372	NaN
Initial_000000027	7128000.0	4.845744408975255	3.437390428436229	1.3947417805225366	1.3947417805225366	1.3957417805225365	1.4407417805225367	0.5514901346337153	0.9191502243895255	0.9418510670922969	NaN
Initial_000000028	7128000.0	7.194570292108332	9.009716791122123	1.4319676786417903	1.4319676786417903	1.4329676786417904	1.4779676786417904	0.39687451557897996	0.6614575259649667	0.9136651564947	NaN
Initial_000000030	7128000.0	0.8262195048071241	5.591443456310224	1.1114322444210938	1.1114322444210938	1.112432244421094	1.1574322444210938	0.06494876259526731	0.10824793765877887	0.9900853659423146	NaN
Initial_000000032	7128000.0	18.867589866850388	3.7082529133551265	1.280421720636362	1.280421720636362	1.281421720636362	1.326421720636362	0.4641533529586772	0.9558293516159707	0.7735889215977954	NaN
Initial_000000034	7128000.0	0.9479300092549103	6.712841406459985	1.463969108141476	1.463969108141476	1.464969108141476	1.5099691081414763	0.34389879497884585	0.5731646582980764	0.9886248398889411	NaN
Initial_000000035	7128000.0	32.81832801710468	6.2642945970151604	1.0041971052613277	1.0041971052613277	1.0051971052613276	1.0501971052613277	0.36370803827684633	0.8760280899948476	0.6061800637947439	NaN
Initial_000000037	7128000.0	35.28784173931048	8.043088931372514	0.9553007335616526	0.9553007335616526	0.9563007335616526	1.0013007335616526	0.3459275394769646	1.0	0.5765458991282744	NaN
Initial_000000038	7128000.0	19.803983759270512	0.14764454170164143	1.2618811215664438	1.2618811215664438	1.2628811215664437	1.3078811215664436	0.45741131693325227	0.9643332086605992	0.7623521948887538	NaN
Initial_000000039	7128000.0	25.247191358345095	4.686820152397411	1.154105611104767	1.154105611104767	1.1551056111047668	1.2001056111047668	0.4182202222199153	0.8878653227845815	0.6970337036998588	NaN
Initial_000000040	7128000.0	28.16346444520288	0.5763130269645145	1.0963634039849828	1.0963634039849828	1.0973634039849827	1.1423634039849828	0.3972230559945392	0.9426074455205811	0.6620384266575654	NaN
Initial_000000041	7128000.0	47.470909878969394	7.453551281820704	0.714075984396406	0.714075984396406	0.715075984396406	0.760075984396406	0.25820944887142033	0.7863380042623013	0.4303490814523673	NaN
Initial_000000042	7128000.0	41.05161616444799	5.900615267457318	0.8411779999439296	0.8411779999439296	0.8421779999439296	0.8871779999439297	0.3044283636159745	0.8354883006349336	0.5073806060266242	NaN
Initial_000000045	7128000.0	45.6368893002823	9.079131163843336	0.7503895918544106	0.7503895918544106	0.7513895918544106	0.7963895918544105	0.2714143970379675	0.5798230330361108	0.45235732839661247	NaN
Initial_000000046	7128000.0	44.35992507055268	6.287563201074157	0.7756734836030571	0.7756734836030571	0.7766734836030571	0.8216734836030571	0.28060853949202075	0.6268723523299496	0.46768089915336797	NaN
Initial_000000047	7128000.0	31.437538695843937	0.6882325636977993	1.03153673382229	1.03153673382229	1.03253673382229	1.07753673382229	0.3736497213899236	0.8046263659659699	0.6227495356498727	NaN
Initial_000000048	7128000.0	27.006044364217587	6.343447384435509	1.1192803215884919	1.1192803215884919	1.1202803215884918	1.165280321588492	0.4055564805776333	0.7656415613143059	0.6759274676293889	NaN
Initial_000000050	7128000.0	44.850033177348436	2.143679845604943	0.765969343088501	0.765969343088501	0.766969343088501	0.811969343088501	0.27707976112309124	0.7629313878186736	0.4617996018718188	NaN
Initial_000000051	7128000.0	6.594521191748109	1.8992199253140474	1.3621144465124781	1.3621144465124781	1.3631144465124783	1.4081144465124782	0.2760679611650485	0.4601132686084142	0.9208657456990227	NaN
Initial_000000052	7128000.0	48.11517585958059	5.653091702132106	0.7013195179803045	0.7013195179803045	0.7023195179803045	0.7473195179803045	0.2535707338110198	0.8422637672090113	0.422617889685033	NaN
Initial_000000053	7128000.0	33.620733274587955	5.4793942118474215	0.9868516200853382	0.9868516200853382	0.9878516200853382	1.0328516200853382	0.3520992761116856	0.5868321268528094	0.5965512007049446	NaN
Initial_000000054	7128000.0	42.97806329349807	7.102406263521246	0.8030343467887381	0.8030343467887381	0.8040343467887381	0.849034346788738	0.29055794428681386	0.5167228570576126	0.48426324047802316	NaN
Initial_000000055	7128000.0	33.11578343932701	4.8915268168572945	0.9983074879013251	0.9983074879013251	0.9993074879013251	1.044307487901325	0.3615663592368455	0.7694981030438183	0.6026105987280759	NaN
