plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources	salinity
Initial_000000001	5184000.0	3.85621159906146	8.598933646485218	1.0723962401102034	1.0723962401102034	1.0733962401102035	1.1183962401102034	0.5499176036782446	0.916529339463741	0.9537254608112625	NaN
Initial_000000002	5184000.0	21.27185288111787	1.2930695209475718	0.8976853185119026	0.8976853185119026	0.8986853185119026	0.9436853185119026	0.4468426592559513	0.9239715617835708	0.7447377654265855	NaN
Initial_000000003	5184000.0	36.26937281241047	0.362379220499216	0.6817210315012895	0.6817210315012895	0.6827210315012895	0.7277210315012895	0.3388605157506447	0.9912633189018225	0.5647675262510745	NaN
Initial_000000004	5184000.0	11.170891597192506	3.573874914190366	0.8728146518612835	0.8728146518612835	0.8738146518612834	0.9188146518612833	0.15766317984441056	0.26277196640735095	0.8659493008336899	NaN
Initial_000000005	5184000.0	29.190773659449714	1.5872888856366518	0.7836528593039243	0.7836528593039243	0.7846528593039243	0.8296528593039243	0.38982642965196207	0.7538146977813076	0.6497107160866035	NaN
Initial_000000006	5184000.0	28.90001836406905	2.125216495548401	0.7878397355574056	0.7878397355574056	0.7888397355574056	0.8338397355574056	0.3919198677787028	0.7924935216918833	0.6531997796311714	NaN
Initial_000000007	5184000.0	45.683095008214394	8.52435666577039	0.5461634318817129	0.5461634318817129	0.5471634318817129	0.5921634318817129	0.2710817159408564	0.8451722819095303	0.4518028599014273	NaN
Initial_000000009	5184000.0	21.984324917574394	0.4824472224839571	0.8862765801175413	0.8862765801175413	0.8872765801175413	0.9322765801175413	0.4417128605934643	0.8607496689951148	0.7361881009891073	NaN
Initial_000000011	5184000.0	38.41196069660732	6.215688235838598	0.6508677659688548	0.6508677659688548	0.6518677659688548	0.6968677659688548	0.3234338829844273	1.0	0.5390564716407122	NaN
Initial_000000012	5184000.0	29.996749799732402	2.814513603994583	0.7720468028838535	0.7720468028838535	0.7730468028838535	0.8180468028838536	0.3840234014419267	0.9086540135817517	0.6400390024032112	NaN
Initial_000000013	5184000.0	21.069753614824887	4.468916533642534	0.9005955479465216	0.9005955479465216	0.9015955479465216	0.9465955479465216	0.4482977739732608	0.7919908876830142	0.7471629566221014	NaN
Initial_000000014	5184000.0	24.042792508951617	2.7005585714712788	0.8577837878710965	0.8577837878710965	0.8587837878710965	0.9037837878710966	0.4268918939355483	0.8302789181868202	0.7114864898925806	NaN
Initial_000000015	5184000.0	11.05779583247406	3.0416985261189344	1.010093626504347	1.010093626504347	1.0110936265043469	1.056093626504347	0.5203838700061867	0.8695866647483197	0.8673064500103113	NaN
Initial_000000016	5184000.0	12.064970154771382	3.5771914789507733	0.988959551479582	0.988959551479582	0.9899595514795819	1.0349595514795822	0.47610224918770566	0.7935037486461761	0.8552203581427434	NaN
Initial_000000017	5184000.0	8.87496749230776	8.699862056580422	1.0762004681107682	1.0762004681107682	1.0772004681107683	1.1222004681107682	0.5361002340553841	0.9783601029531779	0.8935003900923069	NaN
Initial_000000019	5184000.0	23.50925789241451	2.7899092348646395	0.5948869303630924	0.5948869303630924	0.5958869303630924	0.6408869303630923	0.002026935723616053	0.0033782262060267554	0.7178889052910259	NaN
Initial_000000020	5184000.0	10.962233082291434	1.4673761823662312	0.9394044711981927	0.9394044711981927	0.9404044711981927	0.9854044711981927	0.40073220338983045	0.6678870056497175	0.8684532030125027	NaN
Initial_000000021	5184000.0	20.836696239886642	9.838043365938933	0.9039515741456323	0.9039515741456323	0.9049515741456323	0.9499515741456324	0.4499757870728162	0.9106800427928382	0.7499596451213604	NaN
Initial_000000022	5184000.0	2.844352171888276	5.0340370093988565	0.7829614013927462	0.7829614013927462	0.7839614013927462	0.8289614013927461	0.04200208049931983	0.07000346749886639	0.9658677739373407	NaN
Initial_000000023	5184000.0	35.947077287644376	6.3866903059768285	0.6863620870579211	0.6863620870579211	0.6873620870579211	0.7323620870579212	0.3411810435289605	1.0	0.5686350725482675	NaN
Initial_000000024	5184000.0	16.128213368326143	4.222551766925138	0.9717537274961036	0.9717537274961036	0.9727537274961034	1.0177537274961035	0.4838768637480518	0.820632338067807	0.8064614395800863	NaN
Initial_000000025	5184000.0	27.933948564736482	7.025142950950495	0.8017511406677946	0.8017511406677946	0.8027511406677946	0.8477511406677946	0.3988755703338973	0.772352209788629	0.6647926172231622	NaN
Initial_000000026	5184000.0	29.111727091471902	9.166569495623376	0.7847911298828046	0.7847911298828046	0.7857911298828046	0.8307911298828047	0.3903955649414023	0.8297219882055602	0.6506592749023372	NaN
Initial_000000027	5184000.0	4.845744408975255	3.437390428436229	1.1121864603948475	1.1121864603948475	1.1131864603948474	1.1581864603948475	0.547096018735363	0.9118266978922717	0.9418510670922969	NaN
Initial_000000028	5184000.0	7.194570292108332	9.009716791122123	1.083135208856331	1.083135208856331	1.0841352088563312	1.1291352088563311	0.5419471473387568	0.9032452455645947	0.9136651564947	NaN
Initial_000000030	5184000.0	0.8262195048071241	5.591443456310224	1.0261788646496826	1.0261788646496826	1.0271788646496827	1.0721788646496826	0.28218501728084744	0.47030836213474575	0.9900853659423146	NaN
Initial_000000031	5184000.0	16.714938950772446	0.8885070752855739	0.683162577673679	0.683162577673679	0.684162577673679	0.729162577673679	0.043567390500343424	0.07261231750057237	0.7994207325907307	NaN
Initial_000000032	5184000.0	18.867589866850388	3.7082529133551265	0.9323067059173542	0.9323067059173542	0.9333067059173543	0.9783067059173542	0.4641533529586772	1.0	0.7735889215977954	NaN
Initial_000000034	5184000.0	0.9479300092549103	6.712841406459985	1.1428790187963969	1.1428790187963969	1.1438790187963968	1.188879018796397	0.5451292529937274	0.9085487549895457	0.9886248398889411	NaN
Initial_000000035	5184000.0	32.81832801710468	6.2642945970151604	0.7314160765536928	0.7314160765536928	0.7324160765536928	0.7774160765536928	0.36370803827684633	0.9886319546830139	0.6061800637947439	NaN
Initial_000000037	5184000.0	35.28784173931048	8.043088931372514	0.6958550789539292	0.6958550789539292	0.6968550789539292	0.7418550789539291	0.3459275394769646	1.0	0.5765458991282744	NaN
Initial_000000038	5184000.0	19.803983759270512	0.14764454170164143	0.9188226338665044	0.9188226338665044	0.9198226338665044	0.9648226338665044	0.45741131693325227	1.0	0.7623521948887538	NaN
Initial_000000039	5184000.0	25.247191358345095	4.686820152397411	0.8404404444398305	0.8404404444398305	0.8414404444398305	0.8864404444398304	0.4182202222199153	1.0	0.6970337036998588	NaN
Initial_000000040	5184000.0	28.16346444520288	0.5763130269645145	0.7984461119890783	0.7984461119890783	0.7994461119890783	0.8444461119890784	0.3972230559945392	1.0	0.6620384266575654	NaN
Initial_000000041	5184000.0	47.470909878969394	7.453551281820704	0.5204188977428407	0.5204188977428407	0.5214188977428407	0.5664188977428407	0.25820944887142033	0.9471487112711118	0.4303490814523673	NaN
Initial_000000042	5184000.0	41.05161616444799	5.900615267457318	0.6128567272319488	0.6128567272319488	0.6138567272319488	0.6588567272319489	0.3044283636159745	1.0	0.5073806060266242	NaN
Initial_000000043	5184000.0	21.579236576047332	0.7266032285986568	0.7103174952203083	0.7103174952203083	0.7113174952203083	0.7563174952203082	0.035947384600449786	0.059912307667416315	0.741049161087432	NaN
Initial_000000045	5184000.0	45.6368893002823	9.079131163843336	0.546828794075935	0.546828794075935	0.547828794075935	0.5928287940759349	0.2714143970379675	0.7772766695576756	0.45235732839661247	NaN
Initial_000000046	5184000.0	44.35992507055268	6.287563201074157	0.5652170789840415	0.5652170789840415	0.5662170789840415	0.6112170789840415	0.28060853949202075	0.8069554487595791	0.46768089915336797	NaN
Initial_000000047	5184000.0	31.437538695843937	0.6882325636977993	0.7512994427798473	0.7512994427798473	0.7522994427798473	0.7972994427798473	0.3736497213899236	0.7116328669400063	0.6227495356498727	NaN
Initial_000000048	5184000.0	27.006044364217587	6.343447384435509	0.8151129611552668	0.8151129611552668	0.8161129611552668	0.8611129611552668	0.4055564805776333	0.9378739357962977	0.6759274676293889	NaN
Initial_000000050	5184000.0	44.850033177348436	2.143679845604943	0.5581595222461825	0.5581595222461825	0.5591595222461825	0.6041595222461825	0.27707976112309124	0.9572498751456634	0.4617996018718188	NaN
Initial_000000051	5184000.0	6.594521191748109	1.8992199253140474	1.0831462053830092	1.0831462053830092	1.0841462053830093	1.1291462053830092	0.4838383577894112	0.806397262982352	0.9208657456990227	NaN
Initial_000000052	5184000.0	48.11517585958059	5.653091702132106	0.5111414676220396	0.5111414676220396	0.5121414676220396	0.5571414676220396	0.2535707338110198	0.9949599174537662	0.422617889685033	NaN
