plant	time	x	y	r_ag	h_ag	r_bg	h_bg	growth	ag_resources	bg_resources	salinity
Initial_000000001	11016000.0	3.85621159906146	8.598933646485218	1.4716452591750067	1.4716452591750067	1.4726452591750068	1.5176452591750067	0.3401328146953988	0.5668880244923313	0.9537254608112625	NaN
Initial_000000002	11016000.0	21.27185288111787	1.2930695209475718	1.435259612623896	1.435259612623896	1.436259612623896	1.481259612623896	0.2862113209329418	0.47701886822156975	0.7447377654265855	NaN
Initial_000000003	11016000.0	36.26937281241047	0.362379220499216	1.4441571919402396	1.4441571919402396	1.4451571919402397	1.4901571919402397	0.3388605157506447	0.6741369414222973	0.5647675262510745	NaN
Initial_000000005	11016000.0	29.190773659449714	1.5872888856366518	1.1695448255771645	1.1695448255771645	1.1705448255771647	1.2155448255771646	0.01602708671380286	0.026711811189671433	0.6497107160866035	NaN
Initial_000000006	11016000.0	28.90001836406905	2.125216495548401	1.4736995041701355	1.4736995041701355	1.4746995041701356	1.5196995041701356	0.3919198677787028	0.6606490522898568	0.6531997796311714	NaN
Initial_000000007	11016000.0	45.683095008214394	8.52435666577039	1.15609729274864	1.15609729274864	1.15709729274864	1.20209729274864	0.2710817159408564	0.4901951563602163	0.4518028599014273	NaN
Initial_000000009	11016000.0	21.984324917574394	0.4824472224839571	1.4311260496123317	1.4311260496123317	1.4321260496123316	1.4771260496123315	0.3511792594698937	0.5852987657831562	0.7361881009891073	NaN
Initial_000000011	11016000.0	38.41196069660732	6.215688235838598	1.3785940026838164	1.3785940026838164	1.3795940026838165	1.4245940026838164	0.3234338829844273	0.860565336962377	0.5390564716407122	NaN
Initial_000000012	11016000.0	29.996749799732402	2.814513603994583	1.3635540647294015	1.3635540647294015	1.3645540647294017	1.4095540647294016	0.020413883510636003	0.03402313918439334	0.6400390024032112	NaN
Initial_000000013	11016000.0	21.069753614824887	4.468916533642534	1.377839088651065	1.377839088651065	1.3788390886510649	1.4238390886510648	0.0704529814540825	0.11742163575680419	0.7471629566221014	NaN
Initial_000000014	11016000.0	24.042792508951617	2.7005585714712788	1.4855146288916712	1.4855146288916712	1.486514628891671	1.5315146288916712	0.4268918939355483	0.8136415267836216	0.7114864898925806	NaN
